((313.83935546875, 384.080322265625), (476.75799560546875, 271.3744201660156), (198.00401306152344, 220.7871551513672), (364.3166809082031, 105.44999694824219))
((313.6434020996094, 384.1434020996094), (476.8428649902344, 271.4857177734375), (198.1325225830078, 221.3052215576172), (364.3166809082031, 105.44999694824219))
((313.6434020996094, 384.1434020996094), (476.8428649902344, 271.4857177734375), (198.1325225830078, 221.3052215576172), (364.3166809082031, 105.44999694824219))
((313.6434020996094, 384.1434020996094), (476.8428649902344, 271.4857177734375), (198.1325225830078, 221.3052215576172), (364.3166809082031, 105.44999694824219))
((313.6434020996094, 384.1434020996094), (476.8428649902344, 271.4857177734375), (198.1325225830078, 221.3052215576172), (364.3166809082031, 105.44999694824219))
((313.6434020996094, 384.1434020996094), (476.92498779296875, 271.07501220703125), (197.89743041992188, 221.06410217285156), (364.3166809082031, 105.44999694824219))
((313.6434020996094, 384.1434020996094), (476.92498779296875, 271.07501220703125), (197.89743041992188, 221.06410217285156), (364.3166809082031, 105.44999694824219))
((313.6434020996094, 384.1434020996094), (476.92498779296875, 271.07501220703125), (197.89743041992188, 221.06410217285156), (364.3166809082031, 105.44999694824219))
((313.6434020996094, 384.1434020996094), (476.92498779296875, 271.07501220703125), (197.89743041992188, 221.06410217285156), (364.3166809082031, 105.44999694824219))
((313.875, 384.20416259765625), (476.9689025878906, 271.04888916015625), (198.04444885253906, 221.07777404785156), (364.3166809082031, 105.44999694824219))
((313.875, 384.20416259765625), (476.9689025878906, 271.04888916015625), (198.04444885253906, 221.07777404785156), (364.3166809082031, 105.44999694824219))
((313.875, 384.20416259765625), (476.9689025878906, 271.04888916015625), (198.04444885253906, 221.07777404785156), (364.3166809082031, 105.44999694824219))
((313.875, 384.20416259765625), (476.9689025878906, 271.04888916015625), (198.04444885253906, 221.07777404785156), (364.3166809082031, 105.44999694824219))
((314.025634765625, 384.0812072753906), (476.92498779296875, 271.07501220703125), (198.0425567626953, 221.30496215820312), (364.3166809082031, 105.44999694824219))
((314.025634765625, 384.0812072753906), (476.92498779296875, 271.07501220703125), (198.0425567626953, 221.30496215820312), (364.3166809082031, 105.44999694824219))
((314.025634765625, 384.0812072753906), (476.92498779296875, 271.07501220703125), (198.0425567626953, 221.30496215820312), (364.3166809082031, 105.44999694824219))
((314.025634765625, 384.0812072753906), (476.92498779296875, 271.07501220703125), (198.0425567626953, 221.30496215820312), (364.3166809082031, 105.44999694824219))
((314.3896789550781, 384.0093994140625), (476.9868469238281, 271.0131530761719), (198.3037109375, 221.34445190429688), (364.2601623535156, 105.5))
((314.3896789550781, 384.0093994140625), (476.9868469238281, 271.0131530761719), (198.3037109375, 221.34445190429688), (364.2601623535156, 105.5))
((314.3896789550781, 384.0093994140625), (476.9868469238281, 271.0131530761719), (198.3037109375, 221.34445190429688), (364.2601623535156, 105.5))
((314.3896789550781, 384.0093994140625), (476.9868469238281, 271.0131530761719), (198.3037109375, 221.34445190429688), (364.2601623535156, 105.5))
((314.54412841796875, 383.95587158203125), (476.8658447265625, 271.0243835449219), (198.17544555664062, 221.47718811035156), (364.3166809082031, 105.44999694824219))
((314.54412841796875, 383.95587158203125), (476.8658447265625, 271.0243835449219), (198.17544555664062, 221.47718811035156), (364.3166809082031, 105.44999694824219))
((314.54412841796875, 383.95587158203125), (476.8658447265625, 271.0243835449219), (198.17544555664062, 221.47718811035156), (364.3166809082031, 105.44999694824219))
((314.54412841796875, 383.95587158203125), (476.8658447265625, 271.0243835449219), (198.17544555664062, 221.47718811035156), (364.3166809082031, 105.44999694824219))
((314.54412841796875, 383.95587158203125), (477.1803894042969, 270.98431396484375), (198.2974853515625, 221.21864318847656), (364.0581359863281, 105.34883880615234))
((314.54412841796875, 383.95587158203125), (477.1803894042969, 270.98431396484375), (198.2974853515625, 221.21864318847656), (364.0581359863281, 105.34883880615234))
((314.54412841796875, 383.95587158203125), (477.1803894042969, 270.98431396484375), (198.2974853515625, 221.21864318847656), (364.0581359863281, 105.34883880615234))
((314.54412841796875, 383.95587158203125), (477.1803894042969, 270.98431396484375), (198.2974853515625, 221.21864318847656), (364.0581359863281, 105.34883880615234))
((314.54412841796875, 383.95587158203125), (477.217041015625, 271.0), (198.14651489257812, 221.58607482910156), (364.01873779296875, 105.28839111328125))
((314.54412841796875, 383.95587158203125), (477.217041015625, 271.0), (198.14651489257812, 221.58607482910156), (364.01873779296875, 105.28839111328125))
((314.54412841796875, 383.95587158203125), (477.217041015625, 271.0), (198.14651489257812, 221.58607482910156), (364.01873779296875, 105.28839111328125))
((314.54412841796875, 383.95587158203125), (477.217041015625, 271.0), (198.14651489257812, 221.58607482910156), (364.01873779296875, 105.28839111328125))
((314.54412841796875, 383.95587158203125), (476.8658447265625, 271.0243835449219), (198.20213317871094, 221.35105895996094), (364.0340881347656, 105.42045593261719))
((314.54412841796875, 383.95587158203125), (476.8658447265625, 271.0243835449219), (198.20213317871094, 221.35105895996094), (364.0340881347656, 105.42045593261719))
((314.54412841796875, 383.95587158203125), (476.8658447265625, 271.0243835449219), (198.20213317871094, 221.35105895996094), (364.0340881347656, 105.42045593261719))
((314.54412841796875, 383.95587158203125), (476.8658447265625, 271.0243835449219), (198.20213317871094, 221.35105895996094), (364.0340881347656, 105.42045593261719))
((314.55712890625, 384.05712890625), (477.132568359375, 271.0227355957031), (198.0625, 221.39236450195312), (364.0116271972656, 105.32946014404297))
((314.55712890625, 384.05712890625), (477.132568359375, 271.0227355957031), (198.0625, 221.39236450195312), (364.0116271972656, 105.32946014404297))
((314.55712890625, 384.05712890625), (477.132568359375, 271.0227355957031), (198.0625, 221.39236450195312), (364.0116271972656, 105.32946014404297))
((314.55712890625, 384.05712890625), (477.132568359375, 271.0227355957031), (198.0625, 221.39236450195312), (364.0116271972656, 105.32946014404297))
((314.3192443847656, 384.1361389160156), (476.8658447265625, 271.0243835449219), (198.0625, 221.39236450195312), (363.66326904296875, 105.16666412353516))
((314.3192443847656, 384.1361389160156), (476.8658447265625, 271.0243835449219), (198.0625, 221.39236450195312), (363.66326904296875, 105.16666412353516))
((314.3192443847656, 384.1361389160156), (476.8658447265625, 271.0243835449219), (198.0625, 221.39236450195312), (363.66326904296875, 105.16666412353516))
((314.3192443847656, 384.1361389160156), (476.8658447265625, 271.0243835449219), (198.0625, 221.39236450195312), (363.66326904296875, 105.16666412353516))
((314.55712890625, 384.05712890625), (476.95001220703125, 271.0), (198.46502685546875, 221.47325134277344), (363.7705993652344, 105.32257843017578))
((314.55712890625, 384.05712890625), (476.95001220703125, 271.0), (198.46502685546875, 221.47325134277344), (363.7705993652344, 105.32257843017578))
((314.55712890625, 384.05712890625), (476.95001220703125, 271.0), (198.46502685546875, 221.47325134277344), (363.7705993652344, 105.32257843017578))
((314.55712890625, 384.05712890625), (476.95001220703125, 271.0), (198.46502685546875, 221.47325134277344), (363.7705993652344, 105.32257843017578))
((314.592041015625, 384.263671875), (477.318359375, 271.0749206542969), (198.4789276123047, 221.44061279296875), (363.6632995605469, 105.21548461914062))
((314.592041015625, 384.263671875), (477.318359375, 271.0749206542969), (198.4789276123047, 221.44061279296875), (363.6632995605469, 105.21548461914062))
((314.592041015625, 384.263671875), (477.318359375, 271.0749206542969), (198.4789276123047, 221.44061279296875), (363.6632995605469, 105.21548461914062))
((314.592041015625, 384.263671875), (477.318359375, 271.0749206542969), (198.4789276123047, 221.44061279296875), (363.6632995605469, 105.21548461914062))
((314.55712890625, 384.1142883300781), (535.0, 349.0), (198.43295288085938, 221.5210723876953), (363.66326904296875, 105.16666412353516))
((314.55712890625, 384.1142883300781), (535.0, 349.0), (198.43295288085938, 221.5210723876953), (363.66326904296875, 105.16666412353516))
((314.55712890625, 384.1142883300781), (535.0, 349.0), (198.43295288085938, 221.5210723876953), (363.66326904296875, 105.16666412353516))
((314.55712890625, 384.1142883300781), (535.0, 349.0), (198.43295288085938, 221.5210723876953), (363.66326904296875, 105.16666412353516))
((314.592041015625, 384.263671875), (477.1825256347656, 270.8650817871094), (198.3111114501953, 221.54444885253906), (363.6300048828125, 105.23332977294922))
((314.592041015625, 384.263671875), (477.1825256347656, 270.8650817871094), (198.3111114501953, 221.54444885253906), (363.6300048828125, 105.23332977294922))
((314.592041015625, 384.263671875), (477.1825256347656, 270.8650817871094), (198.3111114501953, 221.54444885253906), (363.6300048828125, 105.23332977294922))
((314.592041015625, 384.263671875), (477.1825256347656, 270.8650817871094), (198.3111114501953, 221.54444885253906), (363.6300048828125, 105.23332977294922))
((314.5142822265625, 384.1571350097656), (476.9756164550781, 270.3821105957031), (198.26966857910156, 221.73782348632812), (363.5, 105.04166412353516))
((314.5142822265625, 384.1571350097656), (476.9756164550781, 270.3821105957031), (198.26966857910156, 221.73782348632812), (363.5, 105.04166412353516))
((314.5142822265625, 384.1571350097656), (476.9756164550781, 270.3821105957031), (198.26966857910156, 221.73782348632812), (363.5, 105.04166412353516))
((314.5142822265625, 384.1571350097656), (476.9756164550781, 270.3821105957031), (198.26966857910156, 221.73782348632812), (363.5, 105.04166412353516))
((314.592041015625, 384.263671875), (476.8809509277344, 270.27777099609375), (198.0454559326172, 222.0), (363.519287109375, 105.0140380859375))
((314.592041015625, 384.263671875), (476.8809509277344, 270.27777099609375), (198.0454559326172, 222.0), (363.519287109375, 105.0140380859375))
((314.592041015625, 384.263671875), (476.8809509277344, 270.27777099609375), (198.0454559326172, 222.0), (363.519287109375, 105.0140380859375))
((314.592041015625, 384.263671875), (476.8809509277344, 270.27777099609375), (198.0454559326172, 222.0), (363.519287109375, 105.0140380859375))
((314.799072265625, 384.44293212890625), (477.3448181152344, 270.1800842285156), (197.96511840820312, 222.02325439453125), (363.5, 105.04166412353516))
((314.799072265625, 384.44293212890625), (477.3448181152344, 270.1800842285156), (197.96511840820312, 222.02325439453125), (363.5, 105.04166412353516))
((314.799072265625, 384.44293212890625), (477.3448181152344, 270.1800842285156), (197.96511840820312, 222.02325439453125), (363.5, 105.04166412353516))
((314.799072265625, 384.44293212890625), (477.3448181152344, 270.1800842285156), (197.96511840820312, 222.02325439453125), (363.5, 105.04166412353516))
((316.0, 384.5), (477.51312255859375, 269.176025390625), (198.0283660888672, 222.51419067382812), (363.04998779296875, 104.94999694824219))
((316.0, 384.5), (477.51312255859375, 269.176025390625), (198.0283660888672, 222.51419067382812), (363.04998779296875, 104.94999694824219))
((316.0, 384.5), (477.51312255859375, 269.176025390625), (198.0283660888672, 222.51419067382812), (363.04998779296875, 104.94999694824219))
((316.0, 384.5), (477.51312255859375, 269.176025390625), (198.0283660888672, 222.51419067382812), (363.04998779296875, 104.94999694824219))
((321.5, 385.0), (478.5810852050781, 264.02703857421875), (197.39427185058594, 227.94981384277344), (358.0227355957031, 104.20833587646484))
((321.5, 385.0), (478.5810852050781, 264.02703857421875), (197.39427185058594, 227.94981384277344), (358.0227355957031, 104.20833587646484))
((321.5, 385.0), (478.5810852050781, 264.02703857421875), (197.39427185058594, 227.94981384277344), (358.0227355957031, 104.20833587646484))
((321.5, 385.0), (478.5810852050781, 264.02703857421875), (197.39427185058594, 227.94981384277344), (358.0227355957031, 104.20833587646484))
((329.0755615234375, 385.5688781738281), (479.5340881347656, 256.8522644042969), (197.3854217529297, 234.9479217529297), (350.7068176269531, 103.14056396484375))
((329.0755615234375, 385.5688781738281), (479.5340881347656, 256.8522644042969), (197.3854217529297, 234.9479217529297), (350.7068176269531, 103.14056396484375))
((329.0755615234375, 385.5688781738281), (479.5340881347656, 256.8522644042969), (197.3854217529297, 234.9479217529297), (350.7068176269531, 103.14056396484375))
((329.0755615234375, 385.5688781738281), (479.5340881347656, 256.8522644042969), (197.3854217529297, 234.9479217529297), (350.7068176269531, 103.14056396484375))
((340.5, 385.5), (480.55712890625, 245.11428833007812), (339.5, 205.0), (339.8552551269531, 102.60087585449219))
((340.5, 385.5), (480.55712890625, 245.11428833007812), (339.5, 205.0), (339.8552551269531, 102.60087585449219))
((340.5, 385.5), (480.55712890625, 245.11428833007812), (339.5, 205.0), (339.8552551269531, 102.60087585449219))
((340.5, 385.5), (480.55712890625, 245.11428833007812), (339.5, 205.0), (339.8552551269531, 102.60087585449219))
((342.5, 385.5), (480.5526428222656, 243.4342041015625), (339.0, 205.0), (338.3760681152344, 102.5))
((342.5, 385.5), (480.5526428222656, 243.4342041015625), (339.0, 205.0), (338.3760681152344, 102.5))
((342.5, 385.5), (480.5526428222656, 243.4342041015625), (339.0, 205.0), (338.3760681152344, 102.5))
((342.5, 385.5), (480.5526428222656, 243.4342041015625), (339.0, 205.0), (338.3760681152344, 102.5))
((346.54412841796875, 384.95587158203125), (197.5, 251.5), (480.55712890625, 239.88571166992188), (334.5753479003906, 102.41552734375))
((346.54412841796875, 384.95587158203125), (197.5, 251.5), (480.55712890625, 239.88571166992188), (334.5753479003906, 102.41552734375))
((346.54412841796875, 384.95587158203125), (197.5, 251.5), (480.55712890625, 239.88571166992188), (334.5753479003906, 102.41552734375))
((346.54412841796875, 384.95587158203125), (197.5, 251.5), (480.55712890625, 239.88571166992188), (334.5753479003906, 102.41552734375))
((352.042724609375, 384.73931884765625), (197.98208618164062, 256.59857177734375), (480.55712890625, 234.11428833007812), (329.3985595703125, 102.93478393554688))
((352.042724609375, 384.73931884765625), (197.98208618164062, 256.59857177734375), (480.55712890625, 234.11428833007812), (329.3985595703125, 102.93478393554688))
((352.042724609375, 384.73931884765625), (197.98208618164062, 256.59857177734375), (480.55712890625, 234.11428833007812), (329.3985595703125, 102.93478393554688))
((352.042724609375, 384.73931884765625), (197.98208618164062, 256.59857177734375), (480.55712890625, 234.11428833007812), (329.3985595703125, 102.93478393554688))
((360.46551513671875, 383.5), (140.0, 330.5), (479.9615478515625, 225.92308044433594), (321.9725341796875, 103.10195922851562))
((360.46551513671875, 383.5), (140.0, 330.5), (479.9615478515625, 225.92308044433594), (321.9725341796875, 103.10195922851562))
((360.46551513671875, 383.5), (140.0, 330.5), (479.9615478515625, 225.92308044433594), (321.9725341796875, 103.10195922851562))
((360.46551513671875, 383.5), (140.0, 330.5), (479.9615478515625, 225.92308044433594), (321.9725341796875, 103.10195922851562))
((364.55712890625, 382.8857116699219), (200.14231872558594, 268.2509460449219), (479.4851989746094, 221.9851837158203), (318.0613098144531, 103.60536193847656))
((364.55712890625, 382.8857116699219), (200.14231872558594, 268.2509460449219), (479.4851989746094, 221.9851837158203), (318.0613098144531, 103.60536193847656))
((364.55712890625, 382.8857116699219), (200.14231872558594, 268.2509460449219), (479.4851989746094, 221.9851837158203), (318.0613098144531, 103.60536193847656))
((364.55712890625, 382.8857116699219), (200.14231872558594, 268.2509460449219), (479.4851989746094, 221.9851837158203), (318.0613098144531, 103.60536193847656))
((366.55712890625, 382.1142883300781), (200.43589782714844, 270.4615478515625), (479.23443603515625, 219.94871520996094), (316.0625, 103.9375))
((366.55712890625, 382.1142883300781), (200.43589782714844, 270.4615478515625), (479.23443603515625, 219.94871520996094), (316.0625, 103.9375))
((366.55712890625, 382.1142883300781), (200.43589782714844, 270.4615478515625), (479.23443603515625, 219.94871520996094), (316.0625, 103.9375))
((366.55712890625, 382.1142883300781), (200.43589782714844, 270.4615478515625), (479.23443603515625, 219.94871520996094), (316.0625, 103.9375))
((370.5142822265625, 381.1571350097656), (201.53060913085938, 274.88775634765625), (478.55712890625, 215.88571166992188), (312.28692626953125, 104.42616271972656))
((370.5142822265625, 381.1571350097656), (201.53060913085938, 274.88775634765625), (478.55712890625, 215.88571166992188), (312.28692626953125, 104.42616271972656))
((370.5142822265625, 381.1571350097656), (201.53060913085938, 274.88775634765625), (478.55712890625, 215.88571166992188), (312.28692626953125, 104.42616271972656))
((370.5142822265625, 381.1571350097656), (201.53060913085938, 274.88775634765625), (478.55712890625, 215.88571166992188), (312.28692626953125, 104.42616271972656))
((372.45587158203125, 380.7794189453125), (202.24166870117188, 276.5958251953125), (478.63555908203125, 213.64889526367188), (310.0078430175781, 104.9686279296875))
((372.45587158203125, 380.7794189453125), (202.24166870117188, 276.5958251953125), (478.63555908203125, 213.64889526367188), (310.0078430175781, 104.9686279296875))
((372.45587158203125, 380.7794189453125), (202.24166870117188, 276.5958251953125), (478.63555908203125, 213.64889526367188), (310.0078430175781, 104.9686279296875))
((372.45587158203125, 380.7794189453125), (202.24166870117188, 276.5958251953125), (478.63555908203125, 213.64889526367188), (310.0078430175781, 104.9686279296875))
((381.974365234375, 378.0897521972656), (204.77394104003906, 284.76629638671875), (476.55712890625, 204.88571166992188), (302.0464172363281, 106.9029541015625))
((381.974365234375, 378.0897521972656), (204.77394104003906, 284.76629638671875), (476.55712890625, 204.88571166992188), (302.0464172363281, 106.9029541015625))
((381.974365234375, 378.0897521972656), (204.77394104003906, 284.76629638671875), (476.55712890625, 204.88571166992188), (302.0464172363281, 106.9029541015625))
((381.974365234375, 378.0897521972656), (204.77394104003906, 284.76629638671875), (476.55712890625, 204.88571166992188), (302.0464172363281, 106.9029541015625))
((392.8497619628906, 373.9483642578125), (209.3079376220703, 295.5873107910156), (473.6025695800781, 193.525634765625), (291.5851135253906, 110.02127838134766))
((392.8497619628906, 373.9483642578125), (209.3079376220703, 295.5873107910156), (473.6025695800781, 193.525634765625), (291.5851135253906, 110.02127838134766))
((392.8497619628906, 373.9483642578125), (209.3079376220703, 295.5873107910156), (473.6025695800781, 193.525634765625), (291.5851135253906, 110.02127838134766))
((392.8497619628906, 373.9483642578125), (209.3079376220703, 295.5873107910156), (473.6025695800781, 193.525634765625), (291.5851135253906, 110.02127838134766))
((395.2162170410156, 372.729736328125), (210.2992401123047, 297.69317626953125), (472.4205017089844, 191.37435913085938), (289.4148864746094, 110.97872161865234))
((395.2162170410156, 372.729736328125), (210.2992401123047, 297.69317626953125), (472.4205017089844, 191.37435913085938), (289.4148864746094, 110.97872161865234))
((395.2162170410156, 372.729736328125), (210.2992401123047, 297.69317626953125), (472.4205017089844, 191.37435913085938), (289.4148864746094, 110.97872161865234))
((395.2162170410156, 372.729736328125), (210.2992401123047, 297.69317626953125), (472.4205017089844, 191.37435913085938), (289.4148864746094, 110.97872161865234))
((404.5, 368.5), (215.0038299560547, 305.86590576171875), (469.1589050292969, 182.10464477539062), (280.9029541015625, 113.9029541015625))
((404.5, 368.5), (215.0038299560547, 305.86590576171875), (469.1589050292969, 182.10464477539062), (280.9029541015625, 113.9029541015625))
((404.5, 368.5), (215.0038299560547, 305.86590576171875), (469.1589050292969, 182.10464477539062), (280.9029541015625, 113.9029541015625))
((404.5, 368.5), (215.0038299560547, 305.86590576171875), (469.1589050292969, 182.10464477539062), (280.9029541015625, 113.9029541015625))
((410.5, 364.5), (218.05702209472656, 311.9210510253906), (466.4545593261719, 174.98484802246094), (274.5882263183594, 116.94117736816406))
((410.5, 364.5), (218.05702209472656, 311.9210510253906), (466.4545593261719, 174.98484802246094), (274.5882263183594, 116.94117736816406))
((410.5, 364.5), (218.05702209472656, 311.9210510253906), (466.4545593261719, 174.98484802246094), (274.5882263183594, 116.94117736816406))
((410.5, 364.5), (218.05702209472656, 311.9210510253906), (466.4545593261719, 174.98484802246094), (274.5882263183594, 116.94117736816406))
((417.8428649902344, 360.4857177734375), (222.6371307373047, 317.9535827636719), (462.5794982910156, 168.37435913085938), (268.26068115234375, 120.5128173828125))
((417.8428649902344, 360.4857177734375), (222.6371307373047, 317.9535827636719), (462.5794982910156, 168.37435913085938), (268.26068115234375, 120.5128173828125))
((417.8428649902344, 360.4857177734375), (222.6371307373047, 317.9535827636719), (462.5794982910156, 168.37435913085938), (268.26068115234375, 120.5128173828125))
((417.8428649902344, 360.4857177734375), (222.6371307373047, 317.9535827636719), (462.5794982910156, 168.37435913085938), (268.26068115234375, 120.5128173828125))
((422.4497375488281, 357.2328186035156), (225.470947265625, 322.5168151855469), (460.17840576171875, 163.69483947753906), (263.59783935546875, 122.9456558227539))
((422.4497375488281, 357.2328186035156), (225.470947265625, 322.5168151855469), (460.17840576171875, 163.69483947753906), (263.59783935546875, 122.9456558227539))
((422.4497375488281, 357.2328186035156), (225.470947265625, 322.5168151855469), (460.17840576171875, 163.69483947753906), (263.59783935546875, 122.9456558227539))
((422.4497375488281, 357.2328186035156), (225.470947265625, 322.5168151855469), (460.17840576171875, 163.69483947753906), (263.59783935546875, 122.9456558227539))
((426.58453369140625, 354.0241394042969), (228.9357452392578, 326.9678649902344), (456.5, 159.5), (259.39068603515625, 125.99282836914062))
((426.58453369140625, 354.0241394042969), (228.9357452392578, 326.9678649902344), (456.5, 159.5), (259.39068603515625, 125.99282836914062))
((426.58453369140625, 354.0241394042969), (228.9357452392578, 326.9678649902344), (456.5, 159.5), (259.39068603515625, 125.99282836914062))
((426.58453369140625, 354.0241394042969), (228.9357452392578, 326.9678649902344), (456.5, 159.5), (259.39068603515625, 125.99282836914062))
((428.6244201660156, 352.0939025878906), (230.26016235351562, 328.5), (455.22491455078125, 156.81124877929688), (257.1097412109375, 127.10975646972656))
((428.6244201660156, 352.0939025878906), (230.26016235351562, 328.5), (455.22491455078125, 156.81124877929688), (257.1097412109375, 127.10975646972656))
((428.6244201660156, 352.0939025878906), (230.26016235351562, 328.5), (455.22491455078125, 156.81124877929688), (257.1097412109375, 127.10975646972656))
((428.6244201660156, 352.0939025878906), (230.26016235351562, 328.5), (455.22491455078125, 156.81124877929688), (257.1097412109375, 127.10975646972656))
((437.125, 344.40277099609375), (237.9871826171875, 337.0769348144531), (448.48333740234375, 147.39999389648438), (248.1044158935547, 133.90762329101562))
((437.125, 344.40277099609375), (237.9871826171875, 337.0769348144531), (448.48333740234375, 147.39999389648438), (248.1044158935547, 133.90762329101562))
((437.125, 344.40277099609375), (237.9871826171875, 337.0769348144531), (448.48333740234375, 147.39999389648438), (248.1044158935547, 133.90762329101562))
((437.125, 344.40277099609375), (237.9871826171875, 337.0769348144531), (448.48333740234375, 147.39999389648438), (248.1044158935547, 133.90762329101562))
((243.8914794921875, 343.0), (443.9068603515625, 337.51470947265625), (442.04888916015625, 140.35556030273438), (241.5978240966797, 139.94564819335938))
((243.8914794921875, 343.0), (443.9068603515625, 337.51470947265625), (442.04888916015625, 140.35556030273438), (241.5978240966797, 139.94564819335938))
((243.8914794921875, 343.0), (443.9068603515625, 337.51470947265625), (442.04888916015625, 140.35556030273438), (241.5978240966797, 139.94564819335938))
((243.8914794921875, 343.0), (443.9068603515625, 337.51470947265625), (442.04888916015625, 140.35556030273438), (241.5978240966797, 139.94564819335938))
((246.6371307373047, 345.0464172363281), (446.3571472167969, 335.4821472167969), (239.5, 142.0), (440.4545593261719, 137.98484802246094))
((246.6371307373047, 345.0464172363281), (446.3571472167969, 335.4821472167969), (239.5, 142.0), (440.4545593261719, 137.98484802246094))
((246.6371307373047, 345.0464172363281), (446.3571472167969, 335.4821472167969), (239.5, 142.0), (440.4545593261719, 137.98484802246094))
((246.6371307373047, 345.0464172363281), (446.3571472167969, 335.4821472167969), (239.5, 142.0), (440.4545593261719, 137.98484802246094))
((257.2078857421875, 352.50897216796875), (454.48333740234375, 324.6000061035156), (230.57276916503906, 151.1079864501953), (430.55712890625, 129.11428833007812))
((257.2078857421875, 352.50897216796875), (454.48333740234375, 324.6000061035156), (230.57276916503906, 151.1079864501953), (430.55712890625, 129.11428833007812))
((257.2078857421875, 352.50897216796875), (454.48333740234375, 324.6000061035156), (230.57276916503906, 151.1079864501953), (430.55712890625, 129.11428833007812))
((257.2078857421875, 352.50897216796875), (454.48333740234375, 324.6000061035156), (230.57276916503906, 151.1079864501953), (430.55712890625, 129.11428833007812))
((259.3333435058594, 354.3333435058594), (456.452392578125, 322.1285705566406), (228.8874969482422, 153.8874969482422), (428.0173034667969, 127.03030395507812))
((259.3333435058594, 354.3333435058594), (456.452392578125, 322.1285705566406), (228.8874969482422, 153.8874969482422), (428.0173034667969, 127.03030395507812))
((259.3333435058594, 354.3333435058594), (456.452392578125, 322.1285705566406), (228.8874969482422, 153.8874969482422), (428.0173034667969, 127.03030395507812))
((259.3333435058594, 354.3333435058594), (456.452392578125, 322.1285705566406), (228.8874969482422, 153.8874969482422), (428.0173034667969, 127.03030395507812))
((264.4473571777344, 357.6403503417969), (459.83837890625, 316.48486328125), (224.86585998535156, 158.97561645507812), (422.52581787109375, 122.96713256835938))
((264.4473571777344, 357.6403503417969), (459.83837890625, 316.48486328125), (224.86585998535156, 158.97561645507812), (422.52581787109375, 122.96713256835938))
((264.4473571777344, 357.6403503417969), (459.83837890625, 316.48486328125), (224.86585998535156, 158.97561645507812), (422.52581787109375, 122.96713256835938))
((264.4473571777344, 357.6403503417969), (459.83837890625, 316.48486328125), (224.86585998535156, 158.97561645507812), (422.52581787109375, 122.96713256835938))
((270.42498779296875, 360.73333740234375), (462.5, 310.5), (221.46939086914062, 163.92857360839844), (416.8638610839844, 118.65727996826172))
((270.42498779296875, 360.73333740234375), (462.5, 310.5), (221.46939086914062, 163.92857360839844), (416.8638610839844, 118.65727996826172))
((270.42498779296875, 360.73333740234375), (462.5, 310.5), (221.46939086914062, 163.92857360839844), (416.8638610839844, 118.65727996826172))
((270.42498779296875, 360.73333740234375), (462.5, 310.5), (221.46939086914062, 163.92857360839844), (416.8638610839844, 118.65727996826172))
((272.8392028808594, 362.13726806640625), (464.5, 307.5), (219.5719757080078, 166.7537841796875), (414.44293212890625, 117.05936431884766))
((272.8392028808594, 362.13726806640625), (464.5, 307.5), (219.5719757080078, 166.7537841796875), (414.44293212890625, 117.05936431884766))
((272.8392028808594, 362.13726806640625), (464.5, 307.5), (219.5719757080078, 166.7537841796875), (414.44293212890625, 117.05936431884766))
((272.8392028808594, 362.13726806640625), (464.5, 307.5), (219.5719757080078, 166.7537841796875), (414.44293212890625, 117.05936431884766))
((278.6973571777344, 365.1052551269531), (467.7794189453125, 301.45587158203125), (216.41891479492188, 172.0270233154297), (408.6256408691406, 113.5794906616211))
((278.6973571777344, 365.1052551269531), (467.7794189453125, 301.45587158203125), (216.41891479492188, 172.0270233154297), (408.6256408691406, 113.5794906616211))
((278.6973571777344, 365.1052551269531), (467.7794189453125, 301.45587158203125), (216.41891479492188, 172.0270233154297), (408.6256408691406, 113.5794906616211))
((278.6973571777344, 365.1052551269531), (467.7794189453125, 301.45587158203125), (216.41891479492188, 172.0270233154297), (408.6256408691406, 113.5794906616211))
((284.6025695800781, 367.5), (470.2076416015625, 295.6502685546875), (213.51930236816406, 177.9859619140625), (402.5, 110.5))
((284.6025695800781, 367.5), (470.2076416015625, 295.6502685546875), (213.51930236816406, 177.9859619140625), (402.5, 110.5))
((284.6025695800781, 367.5), (470.2076416015625, 295.6502685546875), (213.51930236816406, 177.9859619140625), (402.5, 110.5))
((284.6025695800781, 367.5), (470.2076416015625, 295.6502685546875), (213.51930236816406, 177.9859619140625), (402.5, 110.5))
((287.1276550292969, 368.5815734863281), (471.0, 292.70587158203125), (212.1645050048828, 180.29437255859375), (400.0897521972656, 108.80342102050781))
((287.1276550292969, 368.5815734863281), (471.0, 292.70587158203125), (212.1645050048828, 180.29437255859375), (400.0897521972656, 108.80342102050781))
((287.1276550292969, 368.5815734863281), (471.0, 292.70587158203125), (212.1645050048828, 180.29437255859375), (400.0897521972656, 108.80342102050781))
((287.1276550292969, 368.5815734863281), (471.0, 292.70587158203125), (212.1645050048828, 180.29437255859375), (400.0897521972656, 108.80342102050781))
((301.480712890625, 373.028076171875), (476.5, 277.5), (206.03555297851562, 194.7111053466797), (384.6206970214844, 102.62068939208984))
((301.480712890625, 373.028076171875), (476.5, 277.5), (206.03555297851562, 194.7111053466797), (384.6206970214844, 102.62068939208984))
((301.480712890625, 373.028076171875), (476.5, 277.5), (206.03555297851562, 194.7111053466797), (384.6206970214844, 102.62068939208984))
((301.480712890625, 373.028076171875), (476.5, 277.5), (206.03555297851562, 194.7111053466797), (384.6206970214844, 102.62068939208984))
